name	timestamp	run_id	partition	program	status	time_end2end	nb_atoms	command
doctors	2023-03-12 23:06:06.335502	0	1000000	q08	success	  1.578131	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q08.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/1000000/q08/run-0 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:06:14.546959	1	1000000	q08	success	  1.574668	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q08.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/1000000/q08/run-1 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:06:22.674441	2	1000000	q08	success	  1.623746	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q08.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/1000000/q08/run-2 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:06:30.842653	0	0010000	q09	success	445.002622	38	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/0010000/q09/run-0 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:14:02.380266	1	0010000	q09	success	419.977690	38	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/0010000/q09/run-1 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:21:08.921729	2	0010000	q09	success	427.607411	38	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/0010000/q09/run-2 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:28:23.141341	0	0100000	q09	success	  1.675507	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/0100000/q09/run-0 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:28:31.414732	1	0100000	q09	success	  1.726756	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/0100000/q09/run-1 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:28:39.705945	2	0100000	q09	success	  1.625068	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/0100000/q09/run-2 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:28:47.949565	0	0500000	q09	success	  1.776294	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/0500000/q09/run-0 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:28:56.346527	1	0500000	q09	success	  1.775871	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/0500000/q09/run-1 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:29:04.797799	2	0500000	q09	success	  1.625811	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/0500000/q09/run-2 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:29:13.097370	0	1000000	q09	success	  1.776469	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/1000000/q09/run-0 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:29:21.462799	1	1000000	q09	success	  1.781446	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/1000000/q09/run-1 --set terminationStrategyMode=naiveParsimoniousMode
doctors	2023-03-12 23:29:29.791515	2	1000000	q09	success	  1.473280	0	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-naive/queries/q09.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-naive/1000000/q09/run-2 --set terminationStrategyMode=naiveParsimoniousMode
